Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude,price_per_sqm,id,Price_log
NEWLY BUILT HOUSE IN MARTINVILLE NEAR SOUTHVILLE INTERNATIONAL SCHOOL LAS PINAS,6500000,Metro Manila,4,120,80,https://www.lamudi.com.ph/newly-built-house-in-martinville-near-southville-i-168361208629.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/babfc1b94288e7.webp,Manuyo Dos,Las Piñas,120.9957576,14.4675605,81250.0,10562,15.687312734865866
Brand New Single Detached With 5 Bedrooms With Toilet And Bath Each Rooms,25000000,Metro Manila,5,308,275,https://www.lamudi.com.ph/brand-new-single-detached-with-5-bedrooms-with-toi-16824931762.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e1c21e04a08797.webp,Don Bosco,Parañaque,121.024909,14.482705,90909.09090909093,10562,17.034386382832476
2 Storey brand new duplex house in BF almanza executive Village,10500000,Metro Manila,4,150,137,https://www.lamudi.com.ph/2-storey-brand-new-duplex-house-in-bf-almanza-exec-167889141083.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/66bbc0d138ecd1.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,76642.33576642336,10562,16.166885815127753
6 BEDROOMS WITH DOUBLE HEIGHT CEILING HOUSE IN BF RESORT VILLAGE LAS PINAS,18500000,Metro Manila,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168379168193.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8710cd8cb8bfc6.webp,Talon Uno,Las Piñas,120.987165,14.446596,102777.77777777778,10562,16.733281290048552
"For Sale Elegant Single Detached House in BF Resort Village, Las Piñas City",15000000,Metro Manila,3,210,111,https://www.lamudi.com.ph/for-sale-elegant-single-detached-house-in-bf-resor-168147343635.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c28bfc9bd5e1c8.webp,Talon Dos,Las Piñas,120.985214,14.438526,135135.13513513515,10562,16.523560759066484
Brand New Elegant House in Pilar Village Las Piñas near SM Southmall,9800000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-elegant-house-in-pilar-village-las-pi-as-168247612974.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aeae4a94d28840.webp,Pilar,Las Piñas,121.0080137,14.417168,81666.66666666667,10562,16.0978929436408
For Sale Brand new Modern Design Three (3) Storey Duplex House and Lot,10500000,Metro Manila,4,78,208,https://www.lamudi.com.ph/for-sale-brand-new-modern-design-three-3-storey-du-167659573396.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0777a35f99faeb.webp,Talon Singko,Las Piñas,120.996723,14.422561,50480.769230769234,10562,16.166885815127753
ideal homesSubdivision Townhouse and lot for sale near commonwealth quezon city,7320000,Metro Manila,3,132,92,https://www.lamudi.com.ph/ideal-homessubdivision-townhouse-and-lot-for-sale-168381367659.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eb3a31abb5c950.webp,Commonwealth,Quezon City,121.082236,14.696697,79565.21739130435,10562,15.806120885937494
Pre-owned Well Maintained Classic Bungalow with Plunge Pool in Parañaque City,23500000,Metro Manila,3,300,408,https://www.lamudi.com.ph/fire-sale-house-and-lot-for-sale-in-ayala-alabang-village-1.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/45cc00a7306dc6.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,57598.03921568627,10562,16.972510979114386
For Sale Brand new Modern Design 2 Storey’s Triplex near SM SouthMall Las Piñas,7950000,Metro Manila,4,143,80,https://www.lamudi.com.ph/for-sale-brand-new-modern-design-2-storey-s-triple-167662359170.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a1597997a18e83.webp,Talon Singko,Las Piñas,120.996723,14.422561,99375.0,10562,15.888682486630515
For sale Modern Design Two Storey Single Attached House SM SouthMall Las Piñas,10800000,Metro Manila,4,160,108,https://www.lamudi.com.ph/for-sale-modern-design-two-storey-single-attached-167662405510.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3a485a055abac4.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254,100000.0,10562,16.195056692094447
Modern Bungalow House in BF Resort Village Las Piñas City,11000000,Metro Manila,4,165,180,https://www.lamudi.com.ph/modern-bungalow-house-in-bf-resort-village-las-pi-168067211913.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/10ad9cdd87f8ca.webp,Talon Uno,Las Piñas,120.985214,14.438526,61111.11111111111,10562,16.213405830762646
"Elegant Single Detached House For Sale in BF Resort Village, Las Piñas City",15000000,Metro Manila,4,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-for-sale-in-bf-resor-168181591315.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b16d18b356ff08.webp,Talon Dos,Las Piñas,120.985214,14.438526,135135.13513513515,10562,16.523560759066484
Prime Location Duplex in Las Piñas City Walking Distance to SM Southmall,9800000,Metro Manila,3,160,101,https://www.lamudi.com.ph/prime-location-duplex-in-las-pi-as-city-walking-di-168247809838.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/77d0070d8e1990.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,97029.70297029705,10562,16.0978929436408
Elegant Design Spacious Duplex House In Bf Resort Village Las Pinas City. Jr,10800000,Metro Manila,4,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-16836236616.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2e8f78726667ac.webp,Talon Dos,Las Piñas,120.985214,14.438526,105882.35294117648,10562,16.195056692094447
"First Class High End Single House in Versailles near Ayala Alabang, Las Piñas",36928000,Metro Manila,4,237,278,https://www.lamudi.com.ph/first-class-high-end-single-house-in-versailles-ne-168425522687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e0293794a96010.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,132834.53237410073,10562,17.42448062884991
Brand new Townhouse with spacious room near dona soledad,12500000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-townhouse-with-spacious-room-near-dona-s-168966433620.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2730f390290076.webp,Don Bosco,Parañaque,121.024909,14.482705,104166.66666666669,10562,16.34123920227253
BRAND NEW TOWNHOUSE WITH SPACIOUS ROOM NEAR DONA SOLEDAD,12500000,Metro Manila,4,195,135,https://www.lamudi.com.ph/brand-new-townhouse-with-spacious-room-near-dona-s-168063910877.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8577a0cf4a3dc7.webp,Don Bosco,Parañaque,121.024909,14.482705,92592.5925925926,10562,16.34123920227253
Brand new spacious townhouse for sale in Las Pinas City,8000000,Metro Manila,3,110,86,https://www.lamudi.com.ph/brand-new-spacious-townhouse-for-sale-in-las-pinas-167629202350.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/547253d084b673.webp,Talon Kuatro,Las Piñas,121.00013,14.43739,93023.25581395348,10562,15.89495209964411
"25M  Single Detached For Sale in NEOPOLITAN ,  Fairview  QC - Rey Samaniego",25000000,Metro Manila,4,300,250,https://www.lamudi.com.ph/single-detached-for-sale-worth-40m-in-casa-milan-fairview-rey-samaniego.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fcd840612ca7f0.webp,Fairview,Quezon City,121.06821,14.702178,100000.0,10562,17.034386382832476
Newly Built Single Attached House for Sale in San Antonio Las Piñas City,10000000,Metro Manila,3,128,150,https://www.lamudi.com.ph/newly-built-single-attached-house-for-sale-in-san-168066679945.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/871f877fa1d402.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254,66666.66666666667,10562,16.11809565095832
Newly Built Townhouse in Las Piñas City near Robinson Place Las Piñas,6800000,Metro Manila,3,120,68,https://www.lamudi.com.ph/newly-built-townhouse-in-las-pi-as-city-near-robin-168066614630.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ed12c18621689e.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254,100000.0,10562,15.732433170146335
Brand New House in Metrocor B Village near Moonwalk Las Piñas City,8000000,Metro Manila,3,140,80,https://www.lamudi.com.ph/brand-new-house-in-metrocor-b-village-near-moonwal-168066274575.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65e62595abeaa4.webp,Talon Singko,Las Piñas,120.996723,14.422561,100000.0,10562,15.89495209964411
Ready For Occupancy Modern Design Townhouse in Pillar Village Las Piñas City,5900000,Metro Manila,3,92,86,https://www.lamudi.com.ph/ready-for-occupancy-modern-design-townhouse-in-pil-168247369328.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5fa57c1c56c5c2.webp,Pilar,Las Piñas,121.0080137,14.417168,68604.6511627907,10562,15.590462908875947
"Brand New Duplex House and Lot with Spacious Rooms in Betterliving, Parañaque",14000000,Metro Manila,4,180,140,https://www.lamudi.com.ph/brand-new-duplex-house-and-lot-with-spacious-rooms-166692490150.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9d65151c328765.webp,Don Bosco,Parañaque,121.024909,14.482705,100000.0,10562,16.454567887579532
For sale Fully Furnished 2 Storey’s Townhouse in BF Resort Las Piñas,14700000,Metro Manila,4,220,167,https://www.lamudi.com.ph/for-sale-well-maintained-bungalow-house-in-bf-resort-village-las-pinas-8.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/643d49f6b3fe8e.webp,Talon Dos,Las Piñas,120.985214,14.438526,88023.95209580839,10562,16.503358051748965
Brand New Single House and Lot with 5 Bedrooms near German European School,16000000,Metro Manila,5,192,158,https://www.lamudi.com.ph/brand-new-single-house-and-lot-with-5-bedrooms-nea-168301752766.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/15c08760203c36.webp,Don Bosco,Parañaque,121.024909,14.482705,101265.82278481012,10562,16.588099280204055
5 Bedrooms Single Brand New House In Bf Resort Village Las Pinas City,16000000,Metro Manila,4,250,204,https://www.lamudi.com.ph/5-bedrooms-single-brand-new-house-in-bf-resort-vil-168241451310.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/353fa8b712204a.webp,Talon Dos,Las Piñas,120.985214,14.438526,78431.37254901961,10562,16.588099280204055
"5 Bedrooms Brand New Design House for sale in BF Resort Village, Las Piñas City",14000000,Metro Manila,4,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-for-sale-in-bf-r-168252196197.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a8ac2b133882f9.webp,Talon Uno,Las Piñas,120.987165,14.446596,102189.7810218978,10562,16.454567887579532
4 Bedrooms with Double Height Ceiling House in BF Resort Village Las Piñas,18500000,Metro Manila,4,295,180,https://www.lamudi.com.ph/4-bedrooms-with-double-height-ceiling-house-in-bf-168248667784.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4412adf67ee472.webp,Talon Uno,Las Piñas,120.985214,14.438526,102777.77777777778,10562,16.733281290048552
Elegant Design Spacious Duplex House in BF Resort Village Las Piñas City,10800000,Metro Manila,3,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168248610034.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a0694d7fb32ca8.webp,Talon Uno,Las Piñas,120.985214,14.438526,105882.35294117648,10562,16.195056692094447
For Sale Duplex in Las Piñas City Walking Distance to SM Southmall,8500000,Metro Manila,3,100,102,https://www.lamudi.com.ph/for-sale-duplex-in-las-pi-as-city-walking-distance-168363059356.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c71b52c1979440.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,83333.33333333333,10562,15.955576721460545
"Well Maintained With Impressive Lay Out House in BF Resort with Pool, Las Piñas",24900000,Metro Manila,4,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168061012921.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f77f745180920.webp,Talon Dos,Las Piñas,120.985214,14.438526,71142.85714285714,10562,17.030378361434938
Newly Built Modern Design Townhouse in BF Resort Village Las Piñas,9650000,Metro Manila,4,145,85,https://www.lamudi.com.ph/newly-built-modern-design-townhouse-in-bf-resort-v-168067338270.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/324765549907fd.webp,Talon Uno,Las Piñas,120.985214,14.438526,113529.41176470587,10562,16.082468473315167
Well Maintained Single House in Cittadella Executive Village Las Piñas City,28500000,Metro Manila,5,380,200,https://www.lamudi.com.ph/well-maintained-single-house-in-cittadella-executi-168066560521.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/39e13fe87a917d.webp,Pulang Lupa Dos,Las Piñas,120.99026,14.47428,142500.0,10562,17.16541464523888
Ready For Occupancy  Modern Design Townhouse in Pillar Village Las Pinas City,5900000,Metro Manila,4,92,86,https://www.lamudi.com.ph/ready-for-occupancy-modern-design-townhouse-in-pil-168059863389.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ddb3f452b3efd0.webp,Pilar,Las Piñas,121.0080137,14.417168,68604.6511627907,10562,15.590462908875947
"High End First Class Single House in Versailles Alabang near Ayala, Las Piñas",38253100,Metro Manila,4,224,267,https://www.lamudi.com.ph/high-end-first-class-single-house-in-versailles-al-168069192837.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/781bae3d5fce8c.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,143270.03745318353,10562,17.459735160704422
High End First Class Townhouse in Versailles near Ayala and Alabang West,20250720,Metro Manila,3,161,120,https://www.lamudi.com.ph/high-end-first-class-townhouse-in-versailles-near-168069221365.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/56165eb4d9df04.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,168756.0,10562,16.823700906440294
For Sale Newly Built Townhouse in Pamplona Dos Las Piñas City near C5 Extension,4800000,Metro Manila,2,67,63,https://www.lamudi.com.ph/for-sale-newly-built-townhouse-in-pamplona-dos-las-168363063648.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c3ec57f0e04e9e.webp,Pamplona Dos,Las Piñas,120.973539,14.448666,76190.47619047618,10562,15.38412647587812
Well Maintained with Impressive Lay Out House in BF Resort with Pool,24900000,Metro Manila,4,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168248688512.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f8a582affc3f0a.webp,Talon Uno,Las Piñas,120.985214,14.438526,71142.85714285714,10562,17.030378361434938
4 Bedrooms Single House in Katarungan Village in Muntinlupa City,13000000,Metro Manila,4,219,120,https://www.lamudi.com.ph/4-bedrooms-single-house-in-katarungan-village-in-m-168066996666.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4b295e1a264e34.webp,Poblacion,Muntinlupa,121.037608,14.4179774,108333.33333333331,10562,16.38045991542581
Brand Newly Built Modern Design Triplex In Pilar Village Las Pinas,7900000,Metro Manila,4,125,80,https://www.lamudi.com.ph/brand-newly-built-modern-design-triplex-in-pilar-v-168068850583.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b98605c7cf8bf5.webp,Pilar,Las Piñas,121.0080137,14.417168,98750.0,10562,15.88237331743725
"Impressive Lay Out House in Phil-Am Village with Swimming Pool, Las Piñas City",53800000,Metro Manila,5,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168381191830.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9d36741159b778.webp,Pamplona Dos,Las Piñas,120.973539,14.448666,68797.95396419437,10562,17.800784025132014
For Sale Triplex House and Lot very near in Skyway Located at Better Living,12800000,Metro Manila,3,187,106,https://www.lamudi.com.ph/for-sale-triplex-house-and-lot-very-near-in-skyway-168147207089.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65d5bbdbef9fcc.webp,Don Bosco,Parañaque,121.024909,14.482705,120754.71698113208,10562,16.364955728889846
For Sale Brand new Spacious Modern Design Townhouse with Remote Gate Carage,9800000,Metro Manila,4,135,93,https://www.lamudi.com.ph/for-sale-brand-new-spacious-modern-design-townhous-168247663462.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4014477a17858f.webp,Pilar,Las Piñas,121.0080137,14.417168,105376.3440860215,10562,16.0978929436408
"High End First Class House in Versailles near Ayala and Alabang West, Las Piñas",34892000,Metro Manila,4,208,243,https://www.lamudi.com.ph/high-end-first-class-house-in-versailles-near-ayal-168069197923.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ba981996ddbee9.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,143588.47736625513,10562,17.367768134535247
"First Class High End Single House in Versailles near Ayala Alabang, Las Piñas",44350800,Metro Manila,4,368,398,https://www.lamudi.com.ph/first-class-high-end-single-house-in-versailles-ne-168069212857.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a3de5c2ddab852.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,111434.17085427136,10562,17.607641304888627
Prime Location Townhouse in Las Piñas City Walking Distance to SM Southmall,6500000,Metro Manila,3,124,80,https://www.lamudi.com.ph/prime-location-townhouse-in-las-pi-as-city-walking-16824785114.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4d96a10ca15e49.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,81250.0,10562,15.687312734865866
"First Class Townhouse in Versailles near Ayala and Alabang West, Las Piñas",20250720,Metro Manila,4,161,120,https://www.lamudi.com.ph/first-class-townhouse-in-versailles-near-ayala-and-168425319368.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3e0d6263253f7d.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,168756.0,10562,16.823700906440294
WELL MAINTAINED WITH IMPRESSIVE LAY OUT HOUSE IN BF RESORT WITH POOL,24900000,Metro Manila,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-16837918414.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b0d3e76b1a614c.webp,Talon Uno,Las Piñas,120.987165,14.446596,71142.85714285714,10562,17.030378361434938
For Sale Brand New Two (2) Storey Modern Design Duplex House and Lot,8200000,Metro Manila,4,150,85,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-modern-design-dupl-167662384826.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cb244a183d9913.webp,Talon Singko,Las Piñas,120.996723,14.422561,96470.58823529413,10562,15.919644712234481
